DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
2,4.818181818,2781555.647,1380077.492,10316.18126,9307.735406,1131.446525,9.117692296,8.226403283,0.037451035,0.037451035,2,4.818181818
2,4.636363636,2779928.223,1380446.818,10305.71711,9298.268016,1130.299279,9.117688835,8.226377024,0.037461586,0.037461586,2,4.636363636
2.545454545,4.090909091,2773560.438,1381844.036,10266.14924,9253.113922,1125.961128,9.117676432,8.217969248,0.037338206,0.037338206,2.545454545,4.090909091
2.272727273,5.363636364,2785668.892,1379122.059,10343.26913,9327.553894,1134.422686,9.117650115,8.222291402,0.037341994,0.037341994,2.272727273,5.363636364
2.272727273,4.272727273,2775932.832,1381331.53,10280.66635,9270.914047,1127.558869,9.117631585,8.222110884,0.037404915,0.037404915,2.272727273,4.272727273
1.909090909,4.727272727,2781007.118,1380214.038,10312.32032,9305.798247,1131.030635,9.117631298,8.227715463,0.037482372,0.037482372,1.909090909,4.727272727
2.636363636,5.545454545,2786275.298,1378952.289,10348.08828,9325.683514,1134.955974,9.117612062,8.216779969,0.037229238,0.037229238,2.636363636,5.545454545
2.181818182,5.272727273,2785130.976,1379256.781,10339.46106,9325.65781,1134.015337,9.117567214,8.223572913,0.037373008,0.037373008,2.181818182,5.272727273
2.454545455,5.454545455,2785999.866,1379038.012,10345.67446,9326.594669,1134.706229,9.117491549,8.219391441,0.037285485,0.037285485,2.454545455,5.454545455
2.090909091,5.181818182,2784593.894,1379391.889,10335.64355,9323.753364,1133.608061,9.117475346,8.224847447,0.037404117,0.037404117,2.090909091,5.181818182
2.363636364,4.181818182,2774904.401,1381565.576,10274.06189,9263.359792,1126.854737,9.1174679,8.220544748,0.037384411,0.037384411,2.363636364,4.181818182
2.090909091,4.454545455,2778093.226,1380866.571,10293.85831,9285.948124,1129.027042,9.117459479,8.224734906,0.037446199,0.037446199,2.090909091,4.454545455
3.272727273,5.818181818,2786956.816,1378748.035,10353.90113,9320.07656,1135.612564,9.117459126,8.207091802,0.03703745,0.03703745,3.272727273,5.818181818
1.909090909,5.090909091,2784297.075,1379477.993,10333.20485,9324.67037,1133.342903,9.117456704,8.227580852,0.037461326,0.037461326,1.909090909,5.090909091
2.090909091,4.363636364,2777281.642,1381052.036,10288.60774,9281.195643,1128.453373,9.11744161,8.224704594,0.037451491,0.037451491,2.090909091,4.363636364
2.909090909,3.818181818,2770207.424,1382589.46,10245.08496,9227.813256,1123.681598,9.11742702,8.212124569,0.037251923,0.037251923,2.909090909,3.818181818
1.909090909,5,2783490.199,1379662.177,10327.98845,9319.947205,1132.774668,9.117425331,8.227538513,0.037466592,0.037466592,1.909090909,5
2.545454545,4,2772797.141,1382031.513,10260.87761,9248.312323,1125.414606,9.117419972,8.217693527,0.037343529,0.037343529,2.545454545,4
2.727272727,3.909090909,2771500.782,1382310.822,10252.97206,9238.05128,1124.547833,9.11741747,8.214902922,0.037297604,0.037297604,2.727272727,3.909090909
2,4.545454545,2779170.797,1380633.78,10300.46072,9293.476099,1129.758631,9.117399456,8.22607223,0.037466926,0.037466926,2,4.545454545
2.727272727,5.636363636,2786870.29,1378820.527,10351.85447,9327.510503,1135.395749,9.11739759,8.21520647,0.037198711,0.037198711,2.727272727,5.636363636
3.181818182,3.636363636,2767881.025,1383099.652,10230.65405,9210.106116,1122.103324,9.117390379,8.207894867,0.037186488,0.037186488,3.181818182,3.636363636
1.909090909,4.909090909,2782683.589,1379846.611,10322.76603,9315.218095,1132.20623,9.117390243,8.227492351,0.037471866,0.037471866,1.909090909,4.909090909
1.909090909,4.818181818,2781877.197,1380031.296,10317.5376,9310.483047,1131.637562,9.117351655,8.227442565,0.037477147,0.037477147,1.909090909,4.818181818
1.909090909,4.636363636,2780249.43,1380400.878,10307.06672,9301.008905,1130.490226,9.11734262,8.227412048,0.037487715,0.037487715,1.909090909,4.636363636
3,5.727272727,2786930.951,1378784.967,10352.87152,9323.770497,1135.515138,9.117334651,8.211049051,0.037117772,0.037117772,3,5.727272727
2.181818182,5.363636364,2785989.261,1379075.436,10344.63641,9330.309248,1134.613182,9.117324365,8.223339371,0.037367839,0.037367839,2.181818182,5.363636364
2.454545455,4.090909091,2773876.946,1381799.517,10267.46082,9255.810191,1126.150599,9.117307071,8.218980838,0.037363967,0.037363967,2.454545455,4.090909091
1.818181818,4.727272727,2781329.094,1380167.856,10313.67632,9308.546722,1131.221811,9.117289136,8.228754639,0.037508564,0.037508564,1.818181818,4.727272727
2.545454545,5.545454545,2786593.322,1378905.861,10349.45001,9328.429012,1135.145614,9.117288457,8.217825885,0.037254789,0.037254789,2.545454545,5.545454545
2.181818182,4.272727273,2776251.484,1381286.429,10281.99348,9273.629171,1127.749023,9.117271019,8.223132085,0.037430867,0.037430867,2.181818182,4.272727273
2.090909091,5.272727273,2785451.868,1379210.172,10340.82805,9328.413969,1134.206033,9.117239509,8.224620306,0.037398932,0.037398932,2.090909091,5.272727273
2.363636364,5.454545455,2786319.047,1378991.486,10347.03894,9329.345073,1134.896289,9.117166952,8.220438436,0.037311182,0.037311182,2.363636364,5.454545455
2,5.181818182,2784915.312,1379345.295,10337.01024,9326.510321,1133.798955,9.117145681,8.225894265,0.037430121,0.037430121,2,5.181818182
1.818181818,5.090909091,2784619.621,1379431.3,10334.57432,9327.432354,1133.534182,9.117126314,8.228629095,0.037487481,0.037487481,1.818181818,5.090909091
2,4.454545455,2778413.52,1380820.998,10295.19811,9288.678103,1129.217726,9.117106355,8.225763633,0.037472275,0.037472275,2,4.454545455
2.272727273,4.181818182,2775222.279,1381520.713,10275.38267,9266.067463,1127.044646,9.11710349,8.221562027,0.037410303,0.037410303,2.272727273,4.181818182
1.818181818,5,2783812.624,1379615.613,10329.35456,9322.705765,1132.965931,9.117091946,8.228584385,0.037492757,0.037492757,1.818181818,5
2,4.363636364,2777601.684,1381006.588,10289.94417,9283.922321,1128.643963,9.117086089,8.225731608,0.037477577,0.037477577,2,4.363636364
2.636363636,5.636363636,2787187.771,1378774.085,10353.21642,9330.255204,1135.585164,9.117076152,8.216253169,0.037224185,0.037224185,2.636363636,5.636363636
1.818181818,4.909090909,2783005.89,1379800.175,10324.12877,9317.973279,1132.397478,9.117053841,8.228535882,0.03749804,0.03749804,1.818181818,4.909090909
1.909090909,4.545454545,2779491.857,1380587.967,10301.8069,9296.213612,1129.949543,9.117050373,8.22710507,0.037493065,0.037493065,1.909090909,4.545454545
2.454545455,4,2773113.363,1381987.118,10262.18582,9251.005315,1125.603956,9.117048466,8.218703628,0.0373693,0.0373693,2.454545455,4
2.818181818,3.818181818,2770520.916,1382545.743,10246.37495,9230.483735,1123.870066,9.117045876,8.213123573,0.037277437,0.037277437,2.818181818,3.818181818
2.636363636,3.909090909,2771815.635,1382266.767,10254.27113,9240.732975,1124.736732,9.117041205,8.215907522,0.037323245,0.037323245,2.636363636,3.909090909
2.909090909,5.727272727,2787246.573,1378738.728,10354.22774,9326.506358,1135.703893,9.117013519,8.212093326,0.037143036,0.037143036,2.909090909,5.727272727
1.818181818,4.818181818,2782199.371,1379984.988,10318.89693,9313.234836,1131.828792,9.117012228,8.228483764,0.03750333,0.03750333,1.818181818,4.818181818
2.090909091,5.363636364,2786310.249,1379028.7,10346.0067,9333.06875,1134.803872,9.116999828,8.224389238,0.037393755,0.037393755,2.090909091,5.363636364
1.818181818,4.636363636,2780571.258,1380354.823,10308.41929,9303.753982,1130.681366,9.116997593,8.228449026,0.037513916,0.037513916,1.818181818,4.636363636
2.454545455,5.545454545,2786911.957,1378859.321,10350.81472,9331.178616,1135.33545,9.11696602,8.218873651,0.037280408,0.037280408,2.454545455,5.545454545
1.727272727,4.727272727,2781651.697,1380121.564,10315.03534,9311.299312,1131.413176,9.116948218,8.229795716,0.037534829,0.037534829,1.727272727,4.727272727
2.363636364,4.090909091,2774194.055,1381754.89,10268.77527,9258.510447,1126.340261,9.11693883,8.219994227,0.037389798,0.037389798,2.363636364,4.090909091
2,5.272727273,2785773.383,1379163.451,10342.19807,9331.174283,1134.396922,9.116913021,8.225669606,0.037424927,0.037424927,2,5.272727273
2.090909091,4.272727273,2776570.746,1381241.22,10283.32353,9276.348343,1127.939368,9.11691162,8.224155135,0.037456891,0.037456891,2.090909091,4.272727273
2.272727273,5.454545455,2786638.844,1378944.849,10348.40643,9332.0996,1135.086544,9.116843543,8.221487296,0.037336949,0.037336949,2.272727273,5.454545455
1.909090909,5.181818182,2785237.353,1379298.587,10338.37996,9329.271456,1133.990043,9.11681723,8.226943012,0.037456196,0.037456196,1.909090909,5.181818182
1.727272727,5.090909091,2784942.797,1379384.494,10335.94683,9330.198513,1133.725653,9.116797173,8.229679276,0.037513709,0.037513709,1.727272727,5.090909091
1.727272727,5,2784135.675,1379568.936,10330.72369,9325.468526,1133.157385,9.116759788,8.229632217,0.037518994,0.037518994,1.727272727,5
2.545454545,5.636363636,2787505.86,1378727.532,10354.58136,9333.003989,1135.774775,9.11675588,8.217301698,0.037249727,0.037249727,2.545454545,5.636363636
1.909090909,4.454545455,2778734.433,1380775.316,10296.54086,9291.412178,1129.408601,9.116754422,8.226794244,0.037498423,0.037498423,1.909090909,4.454545455
2.181818182,4.181818182,2775540.765,1381475.743,10276.70635,9268.779159,1127.234746,9.116740229,8.222581138,0.037436265,0.037436265,2.181818182,4.181818182
1.909090909,4.363636364,2777922.343,1380961.03,10291.28355,9286.653097,1128.834743,9.116731755,8.226760516,0.037503734,0.037503734,1.909090909,4.363636364
1.727272727,4.909090909,2783328.817,1379753.628,10325.49451,9320.73261,1132.588915,9.116718671,8.229581347,0.037524286,0.037524286,1.727272727,4.909090909
1.818181818,4.545454545,2779813.566,1380542.045,10303.15605,9298.955198,1130.140662,9.116702373,8.228139658,0.037519276,0.037519276,1.818181818,4.545454545
2.818181818,5.727272727,2787562.797,1378692.38,10355.58694,9329.246255,1135.892842,9.116693544,8.213139398,0.037168367,0.037168367,2.818181818,5.727272727
2.363636364,4,2773430.185,1381942.616,10263.49689,9253.702289,1125.793497,9.116678079,8.219715531,0.037395139,0.037395139,2.363636364,4
2,5.363636364,2786631.861,1378981.852,10347.38003,9335.832416,1134.994756,9.116676514,8.225441017,0.03741974,0.03741974,2,5.363636364
2.909090909,3.727272727,2769541.924,1382780.564,10239.78113,9222.920644,1123.192357,9.116676291,8.211345622,0.037257328,0.037257328,2.909090909,3.727272727
1.727272727,4.818181818,2782522.173,1379938.569,10320.25928,9315.990772,1132.020213,9.116674033,8.229526882,0.037529585,0.037529585,1.727272727,4.818181818
2.545454545,3.909090909,2772131.079,1382222.605,10255.57303,9243.418617,1124.925822,9.116666028,8.216913894,0.037348956,0.037348956,2.545454545,3.909090909
2.727272727,3.818181818,2770835.005,1382501.92,10247.6679,9233.158145,1124.058821,9.116665168,8.214123649,0.03730302,0.03730302,2.727272727,3.818181818
1.727272727,4.636363636,2780893.713,1380308.659,10309.77486,9306.503172,1130.872696,9.116653801,8.229487904,0.03754019,0.03754019,1.727272727,4.636363636
2.363636364,5.545454545,2787231.204,1378812.67,10352.18244,9333.932324,1135.525482,9.11664477,8.219923265,0.037306096,0.037306096,2.363636364,5.545454545
3.272727273,5.909090909,2787926.673,1378573.267,10358.97637,9324.560728,1136.275099,9.116609504,8.206252813,0.037032529,0.037032529,3.272727273,5.909090909
1.636363636,4.727272727,2781974.926,1380075.157,10316.39734,9314.056127,1131.604733,9.116608511,8.230838785,0.037561165,0.037561165,1.636363636,4.727272727
1.909090909,5.272727273,2786095.522,1379116.616,10343.57111,9333.93878,1134.588005,9.116587755,8.226720837,0.037450993,0.037450993,1.909090909,5.272727273
2.272727273,4.090909091,2774511.768,1381710.157,10270.0926,9261.214691,1126.530116,9.116571727,8.221009418,0.037415699,0.037415699,2.272727273,4.090909091
2,4.272727273,2776890.622,1381195.903,10284.65651,9279.07158,1128.129904,9.116553395,8.225180051,0.037482985,0.037482985,2,4.272727273
2.181818182,5.454545455,2786959.261,1378898.101,10349.77693,9334.858265,1135.276994,9.116521333,8.222538036,0.037362785,0.037362785,2.181818182,5.454545455
1.818181818,5.181818182,2785560.024,1379251.77,10339.75272,9332.036732,1134.181323,9.116490027,8.227993659,0.037482343,0.037482343,1.818181818,5.181818182
1.636363636,5.090909091,2785266.604,1379337.575,10337.32238,9332.968872,1133.917315,9.116469286,8.230731416,0.037540009,0.037540009,1.636363636,5.090909091
2.454545455,5.636363636,2787824.559,1378680.869,10355.9493,9335.756877,1135.964582,9.116436786,8.218352073,0.037275337,0.037275337,2.454545455,5.636363636
1.636363636,5,2784459.357,1379522.146,10332.09584,9328.235471,1133.349031,9.116428881,8.230682,0.037545303,0.037545303,1.636363636,5
3.181818182,3.545454545,2767257.888,1383292.354,10225.33596,9205.173899,1121.638684,9.116425902,8.206897664,0.037191923,0.037191923,3.181818182,3.545454545
1.818181818,4.454545455,2779055.968,1380729.525,10297.88659,9294.150332,1129.599667,9.116403704,8.227826728,0.037524643,0.037524643,1.818181818,4.454545455
1.636363636,4.909090909,2783652.372,1379706.969,10326.86326,9323.496109,1132.780543,9.116384745,8.230628757,0.037550604,0.037550604,1.636363636,4.909090909
1.818181818,4.363636364,2778243.622,1380915.363,10292.6259,9289.38795,1129.025714,9.116378634,8.227791301,0.037529963,0.037529963,1.818181818,4.363636364
2.090909091,4.181818182,2775859.862,1381430.664,10278.03295,9271.494896,1127.425037,9.116378127,8.223602094,0.037462298,0.037462298,2.090909091,4.181818182
2.727272727,5.727272727,2787879.628,1378645.922,10356.94926,9331.990202,1136.082137,9.116373647,8.214186191,0.037193765,0.037193765,2.727272727,5.727272727
1.727272727,4.545454545,2780135.873,1380496.012,10304.50819,9301.70095,1130.331956,9.116355718,8.229176308,0.037545558,0.037545558,1.727272727,4.545454545
1.909090909,5.363636364,2786954.097,1378934.891,10348.75639,9338.60027,1135.185833,9.116354429,8.226494729,0.037445798,0.037445798,1.909090909,5.363636364
1.636363636,4.818181818,2782845.605,1379892.038,10321.62464,9318.750881,1132.211825,9.116337075,8.230571943,0.037555913,0.037555913,1.636363636,4.818181818
2.272727273,5.545454545,2787551.069,1378765.908,10353.55318,9336.690162,1135.715708,9.116324714,8.220974751,0.037331854,0.037331854,2.272727273,5.545454545
1.636363636,4.636363636,2781216.794,1380262.384,10311.13343,9309.256523,1131.064217,9.11631124,8.230528723,0.037566536,0.037566536,1.636363636,4.636363636
2.272727273,4,2773747.608,1381898.007,10264.81085,9256.403244,1125.983228,9.116308829,8.220729235,0.037421049,0.037421049,2.272727273,4
2.818181818,3.727272727,2769855.236,1382736.976,10241.06768,9225.587712,1123.380756,9.116292608,8.212342667,0.037282852,0.037282852,2.818181818,3.727272727
2.454545455,3.909090909,2772447.121,1382178.343,10256.87779,9246.108126,1125.115102,9.116291989,8.217921978,0.037374735,0.037374735,2.454545455,3.909090909
2.636363636,3.818181818,2771149.674,1382457.995,10248.9635,9235.836405,1124.247649,9.116286352,8.215126279,0.03732867,0.03732867,2.636363636,3.818181818
1.545454545,4.727272727,2782298.786,1380028.639,10317.76237,9316.817086,1131.79648,9.116270068,8.231883783,0.037587576,0.037587576,1.545454545,4.727272727
1.818181818,5.272727273,2786418.291,1379069.671,10344.9472,9336.707435,1134.77928,9.116263739,8.227773981,0.037477131,0.037477131,1.818181818,5.272727273
2.909090909,3.636363636,2768816.572,1382969.865,10234.48711,9218.074702,1122.666986,9.116227015,8.210871805,0.037262682,0.037262682,2.909090909,3.636363636
2.181818182,4.090909091,2774830.088,1381665.317,10271.41283,9263.922953,1126.720161,9.116205765,8.222026436,0.03744167,0.03744167,2.181818182,4.090909091
2.090909091,5.454545455,2787280.299,1378851.24,10351.15047,9337.621084,1135.467639,9.116200333,8.223590672,0.037388691,0.037388691,2.090909091,5.454545455
1.909090909,4.272727273,2777211.114,1381150.476,10285.99242,9281.798897,1128.320631,9.116196356,8.226206845,0.037509152,0.037509152,1.909090909,4.272727273
2.909090909,5.818181818,2788215.863,1378563.238,10359.32102,9331.009,1136.366217,9.116181796,8.211269271,0.037138075,0.037138075,2.909090909,5.818181818
1.727272727,5.181818182,2785883.324,1379204.838,10341.12851,9334.806216,1134.372796,9.11616406,8.229046262,0.037508562,0.037508562,1.727272727,5.181818182
1.545454545,5.090909091,2785591.045,1379290.543,10338.70098,9335.743438,1134.109168,9.116142665,8.231785526,0.037566382,0.037566382,1.545454545,5.090909091
2.363636364,5.636363636,2788143.873,1378634.093,10357.32026,9338.513881,1136.154584,9.116118882,8.219404305,0.037301017,0.037301017,2.363636364,5.636363636
1.545454545,5,2784783.673,1379475.244,10333.47103,9331.006623,1133.540868,9.11609923,8.231733752,0.037571686,0.037571686,1.545454545,5
2.636363636,5.727272727,2788197.063,1378599.355,10358.31438,9334.738214,1136.271448,9.116056202,8.215236097,0.03721923,0.03721923,2.636363636,5.727272727
1.727272727,4.454545455,2779378.125,1380683.619,10299.23527,9296.892671,1129.790924,9.116054169,8.228861174,0.037550935,0.037550935,1.727272727,4.454545455
1.545454545,4.909090909,2783976.565,1379660.194,10328.23507,9326.263874,1132.972366,9.116052058,8.231678156,0.037576996,0.037576996,1.545454545,4.909090909
1.818181818,5.363636364,2787276.963,1378887.818,10350.13581,9341.372298,1135.377103,9.116033597,8.227550368,0.037471926,0.037471926,1.818181818,5.363636364
1.727272727,4.363636364,2778565.522,1380869.586,10293.9712,9292.126937,1129.216875,9.116026716,8.228824012,0.037556264,0.037556264,1.727272727,4.363636364
2,4.181818182,2776179.571,1381385.477,10279.36246,9274.214688,1127.615519,9.116017195,8.224624909,0.037488401,0.037488401,2,4.181818182
1.636363636,4.545454545,2780458.806,1380449.867,10305.86331,9304.450849,1130.52344,9.116010288,8.23021489,0.037571914,0.037571914,1.636363636,4.545454545
2.181818182,5.545454545,2787871.553,1378719.034,10354.92694,9339.452146,1135.90613,9.116005863,8.222028121,0.037357681,0.037357681,2.181818182,5.545454545
1.545454545,4.818181818,2783169.669,1379845.394,10322.99302,9321.515179,1132.403628,9.116001362,8.231618962,0.037582314,0.037582314,1.545454545,4.818181818
1.545454545,4.636363636,2781540.507,1380215.997,10312.49501,9312.014029,1131.255927,9.115969926,8.231571482,0.037592955,0.037592955,1.545454545,4.636363636
1.727272727,5.272727273,2786741.689,1379022.611,10346.32634,9339.480301,1134.970748,9.115940967,8.228829084,0.037503341,0.037503341,1.727272727,5.272727273
