DSH[K],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
4,0.6,2989348.833,1189431.532,9720.302204,8145.233097,1679.680746,5.786993882,4.84927455,0.031598374,0.031598374,4,-11.26119069
7.727272727,0.590909091,2965184.938,1187910.039,9637.582177,8039.664547,1665.404155,5.786932949,4.82745556,0.030741648,0.030741648,7.727272727,-10.94643635
8.090909091,0.363636364,2816897.457,1218110.327,9003.172951,7503.051342,1555.776507,5.786932061,4.822705129,0.031461732,0.031461732,8.090909091,0
4.090909091,0.6,2988969.203,1189437.317,9718.845012,8143.065987,1679.464326,5.786871956,4.848609082,0.03157767,0.03157767,4.090909091,-11.25967013
4.090909091,0.363636364,2833065.138,1224375.674,9049.284916,7579.802768,1563.772472,5.786829654,4.847126357,0.032533687,0.032533687,4.090909091,0
4.181818182,0.6,2988590.05,1189442.969,9717.38937,8140.900889,1679.247955,5.786750754,4.847944501,0.031557012,0.031557012,4.181818182,-11.25814284
4.272727273,0.6,2988211.371,1189448.486,9715.935272,8138.737803,1679.031634,5.786630268,4.847280802,0.031536401,0.031536401,4.272727273,-11.25660888
7.818181818,0.590909091,2964793.395,1187844.227,9635.768389,8037.17916,1665.187333,5.786597216,4.826591578,0.030720955,0.030720955,7.818181818,-10.94491145
8.181818182,0.363636364,2816611.677,1217902.067,9001.921948,7501.055018,1555.671383,5.786518955,4.821747766,0.031436804,0.031436804,8.181818182,0
4,0.363636364,2833403.282,1224422.235,9049.891417,7581.132441,1563.963323,5.786511284,4.847385056,0.032556684,0.032556684,4,-5.68E-14
4.363636364,0.6,2987833.167,1189453.869,9714.482721,8136.576726,1678.815364,5.786510495,4.846617979,0.031515835,0.031515835,4.363636364,-11.25506829
9.272727273,0.581818182,2949898.481,1185413.197,9584.641081,7981.078595,1656.379504,5.786500651,4.818387679,0.03035983,0.03035983,9.272727273,-10.66985325
4.454545455,0.6,2987455.44,1189459.119,9713.031719,8134.41766,1678.59915,5.786391419,4.845956022,0.031495316,0.031495316,4.454545455,-11.25352128
8.272727273,0.363636364,2816226.253,1217695.342,9000.566823,7499.024994,1555.495831,5.786300832,4.820986879,0.031411967,0.031411967,8.272727273,0
4.545454545,0.6,2987078.178,1189464.236,9711.582258,8132.260588,1678.382988,5.786273054,4.845294934,0.031474842,0.031474842,4.545454545,-11.25196759
7.909090909,0.590909091,2964402.228,1187778.181,9633.955335,8034.694895,1664.970617,5.786261473,4.825727741,0.030700301,0.030700301,7.909090909,-10.9433793
3.909090909,0.363636364,2833741.912,1224468.805,9050.497234,7582.461822,1564.15426,5.786192236,4.847643238,0.032579738,0.032579738,3.909090909,0
4.636363636,0.6,2986701.387,1189469.219,9710.134337,8130.105517,1678.166881,5.786155384,4.844634706,0.031454414,0.031454414,4.636363636,-11.25040743
8.363636364,0.363636364,2815841.12,1217488.253,8999.209182,7496.9928,1555.320449,5.786080412,4.820223901,0.031387171,0.031387171,8.363636364,5.68E-14
3.090909091,0.363636364,2837193.607,1225805.658,9059.928127,7598.239734,1565.814744,5.786079204,4.852578993,0.032815212,0.032815212,3.090909091,5.68E-14
4.727272727,0.6,2986325.063,1189474.069,9708.687957,8127.95244,1677.950832,5.786038405,4.843975332,0.03143403,0.03143403,4.727272727,-11.24884083
8,0.590909091,2964011.435,1187711.904,9632.143027,8032.211744,1664.754007,5.785925722,4.824864042,0.030679684,0.030679684,8,-10.94183993
4.818181818,0.6,2985949.206,1189478.787,9707.243116,8125.801354,1677.734842,5.785922111,4.843316805,0.031413692,0.031413692,4.818181818,-11.24726786
3.818181818,0.363636364,2834081.028,1224515.385,9051.102355,7583.790906,1564.345282,5.785872506,4.847900905,0.032602848,0.032602848,3.818181818,-5.68E-14
9.363636364,0.581818182,2949473.741,1185259.457,9582.309292,7978.108823,1656.160173,5.785859029,4.817232628,0.030337597,0.030337597,9.363636364,-10.66848306
8.454545455,0.363636364,2815456.277,1217280.801,8997.849032,7494.958444,1555.145236,5.785857697,4.819458834,0.031362417,0.031362417,8.454545455,0
8.545454545,0.363636364,2815071.723,1217072.986,8996.486383,7492.921934,1554.970194,5.78563269,4.81869168,0.031337703,0.031337703,8.545454545,0
8.090909091,0.590909091,2963621.015,1187645.394,9630.33145,8029.729709,1664.537502,5.785589953,4.824000479,0.030659105,0.030659105,8.090909091,-10.94029339
3,0.363636364,2837513.814,1225795.712,9060.278995,7599.329376,1566.01052,5.785579906,4.852668153,0.0328373,0.0328373,3,0
3.727272727,0.363636364,2834420.633,1224561.976,9051.706775,7585.119677,1564.536387,5.785552096,4.848158048,0.032626016,0.032626016,3.727272727,0
4.909090909,0.6,2985719.669,1189483.192,9705.897812,8123.655201,1677.614008,5.78553694,4.842386367,0.031393394,0.031393394,4.909090909,-11.24779346
5,0.6,2985341.31,1189487.648,9704.453775,8121.508036,1677.395915,5.785428286,4.841735908,0.031373145,0.031373145,5,-11.24615918
8.636363636,0.363636364,2814687.458,1216864.808,8995.121244,7490.883279,1554.795322,5.785405393,4.817922444,0.03131303,0.03131303,8.636363636,0
5.090909091,0.6,2984963.428,1189491.973,9703.011283,8119.362843,1677.177894,5.785320279,4.841086251,0.03135294,0.03135294,5.090909091,-11.24451883
8.181818182,0.590909091,2963230.967,1187578.652,9628.520608,8027.248785,1664.321105,5.785254166,4.823137049,0.030638562,0.030638562,8.181818182,-10.9387397
3.636363636,0.363636364,2834760.728,1224608.576,9052.310469,7586.448147,1564.727576,5.785230994,4.848414678,0.03264924,0.03264924,3.636363636,0
9.454545455,0.581818182,2949049.229,1185105.236,9579.97645,7975.13849,1655.940886,5.785216448,4.816076804,0.030315396,0.030315396,9.454545455,-10.66710306
5.181818182,0.6,2984586.02,1189496.167,9701.570337,8117.219612,1676.959945,5.785212918,4.840437386,0.031332779,0.031332779,5.181818182,-11.24287248
8.727272727,0.363636364,2814303.479,1216656.267,8993.753622,7488.842486,1554.620623,5.78517581,4.817151127,0.031288397,0.031288397,8.727272727,0
5.272727273,0.6,2984209.085,1189500.229,9700.130914,8115.078359,1676.742069,5.785106184,4.83978932,0.031312662,0.031312662,5.272727273,-11.24122016
2.909090909,0.363636364,2837834.526,1225785.803,9060.629324,7600.418906,1566.206348,5.785080196,4.852757057,0.032859446,0.032859446,2.909090909,0
5.363636364,0.6,2983832.622,1189504.161,9698.693032,8112.939054,1676.524268,5.785000085,4.839142033,0.031292589,0.031292589,5.363636364,-11.23956191
8.818181818,0.363636364,2813919.787,1216447.363,8992.383527,7486.799563,1554.446096,5.784943942,4.816377732,0.031263805,0.031263805,8.818181818,0
8.272727273,0.590909091,2962841.289,1187511.681,9626.710507,8024.768963,1664.104816,5.784918362,4.822273744,0.030618057,0.030618057,8.272727273,-10.9371789
3.545454545,0.363636364,2835101.315,1224655.188,9052.913437,7587.776287,1564.918846,5.784909205,4.848670783,0.032672522,0.032672522,3.545454545,0
5.454545455,0.6,2983456.628,1189507.962,9697.256681,8110.801698,1676.306542,5.784894612,4.838495524,0.031272559,0.031272559,5.454545455,-11.23789778
5.545454545,0.6,2983081.102,1189511.635,9695.821859,8108.666284,1676.088892,5.78478976,4.837849784,0.031252572,0.031252572,5.545454545,-11.23622781
8.909090909,0.363636364,2813536.381,1216238.096,8991.010967,7484.754517,1554.271742,5.784709793,4.815602262,0.031239253,0.031239253,8.909090909,0
5.636363636,0.6,2982706.042,1189515.178,9694.388562,8106.532805,1675.871319,5.784685524,4.837204809,0.031232628,0.031232628,5.636363636,-11.23455203
3.454545455,0.363636364,2835442.397,1224701.812,9053.515663,7589.104094,1565.110196,5.784586724,4.848926365,0.032695862,0.032695862,3.454545455,0
8.363636364,0.590909091,2962451.981,1187444.479,9624.901138,8022.290243,1663.888635,5.784582534,4.821410564,0.030597589,0.030597589,8.363636364,-10.93561104
5.727272727,0.6,2982331.446,1189518.593,9692.956787,8104.401253,1675.653825,5.784581899,4.836560589,0.031212726,0.031212726,5.727272727,-11.23287048
2.818181818,0.363636364,2838155.743,1225775.933,9060.9791,7601.508312,1566.402226,5.78458007,4.852845702,0.03288165,0.03288165,2.818181818,0
9.545454545,0.581818182,2948624.947,1184950.532,9577.642667,7972.167597,1655.721758,5.784572573,4.814919874,0.030293225,0.030293225,9.545454545,-10.66571333
5.818181818,0.6,2981957.313,1189521.879,9691.526531,8102.27162,1675.43641,5.78447888,4.83591712,0.031192867,0.031192867,5.818181818,-11.23118322
9,0.363636364,2813153.254,1216028.467,8989.635681,7482.707349,1554.097298,5.784474173,4.814825533,0.03121474,0.03121474,9,5.68E-14
5.909090909,0.6,2981583.64,1189525.038,9690.097789,8100.143897,1675.219075,5.784376462,4.835274392,0.03117305,0.03117305,5.909090909,-11.22949027
6,0.6,2981210.426,1189528.07,9688.670557,8098.018075,1675.001821,5.784274641,4.8346324,0.031153276,0.031153276,6,-11.22779166
3.363636364,0.363636364,2835783.974,1224748.449,9054.117136,7590.43156,1565.301625,5.784263549,4.849181421,0.032719261,0.032719261,3.363636364,0
8.454545455,0.590909091,2962063.041,1187377.048,9623.092502,8019.81262,1663.672563,5.784246681,4.820547503,0.030577157,0.030577157,8.454545455,-10.93403613
9.090909091,0.363636364,2812770.414,1215818.474,8988.258172,7480.658073,1553.923254,5.784235579,4.814046032,0.031190268,0.031190268,9.090909091,0
6.090909091,0.6,2980837.669,1189530.975,9687.244833,8095.894146,1674.784649,5.784173411,4.833991136,0.031133542,0.031133542,6.090909091,-11.22608745
2.727272727,0.363636364,2838477.467,1225766.102,9061.328311,7602.597582,1566.598154,5.784079528,4.852934087,0.032903912,0.032903912,2.727272727,0
9.181818182,0.363636364,2812387.857,1215608.119,8986.878216,7478.606692,1553.749381,5.783994721,4.813264472,0.031165834,0.031165834,9.181818182,0
3.272727273,0.363636364,2836126.048,1224795.098,9054.717841,7591.758673,1565.493132,5.783939678,4.84943595,0.032742718,0.032742718,3.272727273,0
9.636363636,0.581818182,2948200.893,1184795.348,9575.307907,7969.196144,1655.502737,5.78392756,4.813761987,0.030271087,0.030271087,9.636363636,-10.66431386
6.363636364,0.6,2979722.117,1189538.937,9682.976526,8089.53363,1674.133495,5.783873602,4.832072027,0.031074591,0.031074591,6.363636364,-11.22094148
3.181818182,0.363636364,2836511.238,1224812.863,9055.810822,7593.546135,1565.72477,5.783782052,4.849860129,0.032765434,0.032765434,3.181818182,0
9.272727273,0.363636364,2812005.581,1215397.402,8985.495819,7476.553214,1553.575679,5.783751599,4.812480855,0.03114144,0.03114144,9.272727273,5.68E-14
2.636363636,0.363636364,2838799.701,1225756.312,9061.676943,7603.686703,1566.794129,5.783578566,4.853022207,0.032926233,0.032926233,2.636363636,0
9.727272727,0.581818182,2947777.064,1184639.678,9572.972122,7966.224138,1655.283824,5.783281382,4.812603145,0.030248979,0.030248979,9.727272727,-10.66290471
9.818181818,0.581818182,2947353.462,1184483.533,9570.63538,7963.251571,1655.06502,5.782634075,4.811443342,0.030226902,0.030226902,9.818181818,-10.66148589
2.636363636,0.409090909,2861292.93,1211691.408,9302.459108,7827.827295,1608.840151,5.782090349,4.86550966,0.032535169,0.032535169,2.636363636,-1.794854953
9.909090909,0.581818182,2946930.085,1184326.906,9568.297645,7960.27845,1654.846325,5.781985615,4.810282581,0.030204856,0.030204856,9.909090909,-10.66005742
10,0.581818182,2946506.933,1184169.801,9565.958926,7957.304773,1654.627739,5.781336006,4.809120858,0.030182841,0.030182841,10,-10.65861937
2.090909091,0.436363636,2877885.052,1205618.466,9411.306961,7930.816034,1627.981698,5.780966072,4.871563386,0.032500114,0.032500114,2.090909091,-3.909240601
6.181818182,0.6,2980019.386,1188631.052,9679.809366,8088.070633,1674.50288,5.780706309,4.83013241,0.031089683,0.031089683,6.181818182,-11.22442015
9.363636364,0.363636364,2811218.847,1214210.753,8979.670928,7470.256275,1553.468672,5.780400396,4.808758881,0.031091643,0.031091643,9.363636364,0
6.272727273,0.6,2979616.445,1188570.232,9677.964907,8085.550303,1674.281598,5.780368679,4.829265468,0.031068355,0.031068355,6.272727273,-11.22270023
8.545454545,0.590909091,2961170.776,1186271.863,9614.432184,8010.831257,1663.392703,5.780013442,4.815959118,0.030529576,0.030529576,8.545454545,-10.93265006
9.454545455,0.363636364,2810792.822,1213891.9,8977.794778,7467.731611,1553.302721,5.779810115,4.807647286,0.031064549,0.031064549,9.454545455,0
6.454545455,0.6,2978811.751,1188447.861,9674.278176,8080.513216,1673.839145,5.779694066,4.827532704,0.031025822,0.031025822,6.454545455,-11.21923827
8.636363636,0.590909091,2960743.498,1186123.039,9612.091185,8007.848993,1663.172055,5.779372709,4.81480492,0.03050712,0.03050712,8.636363636,-10.93106469
6.545454545,0.6,2978410.001,1188386.311,9672.436042,8077.996462,1673.618114,5.779356689,4.826666486,0.031004615,0.031004615,6.545454545,-11.21749638
9.545454545,0.363636364,2810366.872,1213572.192,8975.91339,7465.2022,1553.136956,5.779215642,4.806531821,0.031037485,0.031037485,9.545454545,0
6.636363636,0.6,2978008.646,1188324.519,9670.594691,8075.4809,1673.397175,5.77901937,4.825800485,0.030983449,0.030983449,6.636363636,-11.21574725
3.363636364,0.609090909,3000765.737,1189881.951,9747.597396,8171.818945,1686.755412,5.778903879,4.844697035,0.031758237,0.031758237,3.363636364,-11.52325151
3.272727273,0.609090909,3001128.328,1189823.571,9748.743788,8173.694817,1686.97032,5.778847245,4.845191832,0.031777917,0.031777917,3.272727273,-11.52499905
3.181818182,0.609090909,3001491.429,1189765.084,9749.892108,8175.572943,1687.185422,5.778791104,4.845687283,0.031797644,0.031797644,3.181818182,-11.52674148
3.090909091,0.609090909,3001855.031,1189706.49,9751.041981,8177.453335,1687.400338,5.778736535,4.846184484,0.031817419,0.031817419,3.090909091,-11.5284786
8.727272727,0.590909091,2960316.454,1185973.721,9609.749203,8004.866219,1662.951506,5.778730869,4.81364982,0.030484697,0.030484697,8.727272727,-10.92946975
3,0.609090909,3002219.143,1189647.789,9752.193617,8179.336005,1687.615272,5.77868296,4.846682854,0.031837241,0.031837241,3,-11.53021045
6.727272727,0.6,2977607.684,1188262.484,9668.754123,8072.966532,1673.17633,5.778682108,4.824934698,0.030962323,0.030962323,6.727272727,-11.21399092
2.909090909,0.609090909,3002583.767,1189588.979,9753.347021,8181.220967,1687.830224,5.778630387,4.847182407,0.031857111,0.031857111,2.909090909,-11.53193699
9.636363636,0.363636364,2809940.996,1213251.633,8974.026785,7462.66804,1552.971377,5.778616991,4.805412483,0.031010452,0.031010452,9.636363636,0
2.818181818,0.609090909,3002948.906,1189530.06,9754.502199,8183.108228,1688.045191,5.778578825,4.847683148,0.03187703,0.03187703,2.818181818,-11.53365818
2.727272727,0.609090909,3003314.561,1189471.034,9755.659161,8184.997787,1688.260173,5.778528284,4.848185082,0.031896998,0.031896998,2.727272727,-11.53537396
2.636363636,0.609090909,3003680.734,1189411.894,9756.81788,8186.889704,1688.475167,5.778478754,4.84868825,0.031917014,0.031917014,2.636363636,-11.5370843
2.545454545,0.609090909,3004047.428,1189352.646,9757.978398,8188.783927,1688.690172,5.778430264,4.849192623,0.03193708,0.03193708,2.545454545,-11.53878915
2.454545455,0.609090909,3004414.645,1189293.287,9759.140693,8190.680505,1688.905187,5.778382807,4.849698236,0.031957195,0.031957195,2.454545455,-11.54048845
6.818181818,0.6,2977207.116,1188200.207,9666.914338,8070.453355,1672.95558,5.778344898,4.824069123,0.030941237,0.030941237,6.818181818,-11.21222744
2.363636364,0.609090909,3004782.387,1189233.817,9760.304781,8192.579426,1689.120208,5.778336398,4.850205086,0.03197736,0.03197736,2.363636364,-11.54218216
2.272727273,0.609090909,3005150.655,1189174.235,9761.47066,8194.480705,1689.335236,5.778291042,4.850713186,0.031997576,0.031997576,2.272727273,-11.54387023
2.181818182,0.609090909,3005519.453,1189114.542,9762.638331,8196.384351,1689.550267,5.778246745,4.851222547,0.032017841,0.032017841,2.181818182,-11.5455526
2.090909091,0.609090909,3005888.781,1189054.737,9763.807798,8198.290369,1689.7653,5.778203516,4.851733177,0.032038158,0.032038158,2.090909091,-11.54722923
2,0.609090909,3006258.642,1188994.819,9764.979063,8200.198767,1689.980333,5.778161361,4.852245086,0.032058525,0.032058525,2,-11.54890006
1.909090909,0.609090909,3006629.048,1188934.79,9766.152112,8202.10953,1690.195371,5.778120258,4.85275825,0.032078944,0.032078944,1.909090909,-11.55056472
8.818181818,0.590909091,2959889.637,1185823.916,9607.406263,8001.882918,1662.731052,5.778087953,4.812493823,0.030462306,0.030462306,8.818181818,-10.92786499
1.818181818,0.609090909,3006999.98,1188874.648,9767.326979,8204.022699,1690.410398,5.778080277,4.853272737,0.032099414,0.032099414,1.818181818,-11.55222379
1.727272727,0.609090909,3007371.45,1188814.391,9768.50364,8205.938276,1690.625418,5.778041389,4.853788537,0.032119937,0.032119937,1.727272727,-11.5538769
9.727272727,0.363636364,2809515.193,1212930.222,8972.134957,7460.129132,1552.805984,5.778014155,4.804289273,0.030983449,0.030983449,9.727272727,0
6.909090909,0.6,2976806.94,1188137.688,9665.075335,8067.941372,1672.734925,5.778007737,4.823203757,0.03092019,0.03092019,6.909090909,-11.21045684
1.636363636,0.609090909,3007743.459,1188754.023,9769.68211,8207.856244,1690.84043,5.778003609,4.854305644,0.032140511,0.032140511,1.636363636,-11.55552398
1.545454545,0.609090909,3008116.011,1188693.54,9770.862378,8209.776625,1691.055432,5.77796694,4.854824077,0.032161138,0.032161138,1.545454545,-11.55716499
1.454545455,0.609090909,3008489.106,1188632.947,9772.044467,8211.699384,1691.27042,5.7779314,4.855343821,0.032181818,0.032181818,1.454545455,-11.55879987
1.363636364,0.609090909,3008862.745,1188572.237,9773.228335,8213.624597,1691.485393,5.777896975,4.855864929,0.03220255,0.03220255,1.363636364,-11.56042855
1.272727273,0.609090909,3009236.93,1188511.414,9774.414003,8215.552228,1691.700348,5.777863684,4.856387385,0.032223336,0.032223336,1.272727273,-11.56205097
1.181818182,0.609090909,3009611.664,1188450.479,9775.601492,8217.482246,1691.915283,5.777831545,4.856911176,0.032244176,0.032244176,1.181818182,-11.56366708
1.090909091,0.609090909,3009986.947,1188389.432,9776.790783,8219.414683,1692.130195,5.777800558,4.85743633,0.03226507,0.03226507,1.090909091,-11.5652768
1,0.609090909,3010362.782,1188328.271,9777.981873,8221.349542,1692.345081,5.777770728,4.857962854,0.032286018,0.032286018,1,-11.56688008
7,0.6,2976407.154,1188074.929,9663.237117,8065.43058,1672.514366,5.777670622,4.822338596,0.030899182,0.030899182,7,-11.20867917
