DSH_target,DSC_target,f_comp,P_cond [MPa],P_eva [MPa],Q_cond [kW],Q_eva [kW],W_comp [kW],COP_H,COP_R,mtot [kg],mdot [kg/s],DSH [K],DSC [K]
1.0,1.4736842105263157,50.0,2.762067572466269,1.3868276602120315,10.131062416394712,9.152224697094422,1.116363918129464,9.075053619943152,8.19824480929976,-999999.0,0.03795235386447672,1.0,1.4736842105263157
1.0,1.9473684210526314,25.0,,,,,,,,,,,
1.0,1.9473684210526314,26.041666666666668,,,,,,,,,,,
1.0,1.9473684210526314,27.083333333333332,,,,,,,,,,,
1.0,1.9473684210526314,28.125,,,,,,,,,,,
1.0,1.9473684210526314,29.166666666666668,,,,,,,,,,,
1.0,1.9473684210526314,30.208333333333336,,,,,,,,,,,
1.0,1.9473684210526314,31.25,,,,,,,,,,,
1.0,1.9473684210526314,32.291666666666664,,,,,,,,,,,
1.0,1.9473684210526314,33.333333333333336,2.5955190291814256,1.4841311302384603,7.270634552516428,6.721959754199487,0.639703573661031,11.3656306637565,10.507929033020144,-999999.0,0.027190642184672632,1.0,1.9473684210526314
1.0,1.9473684210526314,34.375,2.6065547156488886,1.4772887546120765,7.462162042708127,6.8888150624751585,0.6675186807609778,11.178956121799004,10.320033372881554,-999999.0,0.02790248635204189,1.0,1.9473684210526314
1.0,1.9473684210526314,35.41666666666667,2.6175302647737024,1.47055029848115,7.6520841521933045,7.0537141588707195,0.6956554966439377,10.999818428962872,10.139665672017355,-999999.0,0.02860826730552794,1.0,1.9473684210526314
1.0,1.9473684210526314,36.458333333333336,2.62844710955638,1.4639130750217901,7.840435631655556,7.216700711140797,0.7241052384633381,10.827757092731655,9.96636998021964,-999999.0,0.029308123169717665,1.0,1.9473684210526314
1.0,1.9473684210526314,37.5,2.6393560088411996,1.4573760362079982,8.02723690200406,7.377779086993208,0.7528835619078926,10.661989858912749,9.79936269068895,-999999.0,0.03000222100609639,1.0,1.9473684210526314
1.0,1.9473684210526314,38.54166666666667,2.6501130761000833,1.4509321822286438,8.212558732274532,7.537100949153216,0.7819114856955924,10.50318211526027,9.639327579960247,-999999.0,0.03069059091447041,1.0,1.9473684210526314
